Date	Sleep	SleepStage	ID	Session
20150402_05-51-33	sleep	4	4010	E3
20150402_05-51-33	sound	1020 at volume 36044.0	4010	E3
20150402_05-51-48	sound	1020 at volume 36044.0	4010	E3
20150402_05-52-03	sleep	4	4010	E3
20150402_05-52-03	sound	1020 at volume 36044.0	4010	E3
20150402_05-52-18	sound	1020 at volume 36044.0	4010	E3
20150402_05-52-33	sleep	4	4010	E3
20150402_05-52-33	sound	1020 at volume 36044.0	4010	E3
20150402_05-52-48	sound	1020 at volume 36044.0	4010	E3
20150402_05-53-03	sleep	4	4010	E3
20150402_05-53-03	sound	1036 at volume 36044.0	4010	E3
20150402_05-53-18	sound	1036 at volume 36044.0	4010	E3
20150402_05-53-33	sleep	4	4010	E3
20150402_05-53-33	sound	1036 at volume 36044.0	4010	E3
20150402_05-53-48	sound	1036 at volume 36044.0	4010	E3
20150402_05-54-03	sleep	4	4010	E3
20150402_05-54-03	sound	1036 at volume 36044.0	4010	E3
20150402_05-54-18	sound	1036 at volume 36044.0	4010	E3
20150402_05-54-33	sleep	4	4010	E3
20150402_05-54-33	sound	1036 at volume 36044.0	4010	E3
20150402_05-54-48	sound	1036 at volume 36044.0	4010	E3
20150402_05-55-03	sleep	4	4010	E3
20150402_05-55-03	sound	1020 at volume 36044.0	4010	E3
20150402_05-55-19	sound	1020 at volume 36044.0	4010	E3
20150402_05-55-33	sleep	4	4010	E3
20150402_05-55-34	sound	1020 at volume 36044.0	4010	E3
20150402_05-55-49	sound	1020 at volume 36044.0	4010	E3
20150402_05-56-03	sleep	4	4010	E3
20150402_05-56-04	sound	1020 at volume 36044.0	4010	E3
20150402_05-56-19	sound	1020 at volume 36044.0	4010	E3
20150402_05-56-33	sleep	4	4010	E3
20150402_05-56-34	sound	1020 at volume 36044.0	4010	E3
20150402_05-56-49	sound	1020 at volume 36044.0	4010	E3
20150402_05-57-03	sleep	4	4010	E3
20150402_05-57-04	sound	1036 at volume 36044.0	4010	E3
20150402_05-57-19	sound	1036 at volume 36044.0	4010	E3
20150402_05-57-33	sleep	4	4010	E3
20150402_05-57-34	sound	1036 at volume 36044.0	4010	E3
20150402_05-57-49	sound	1036 at volume 36044.0	4010	E3
20150402_05-58-03	sleep	4	4010	E3
20150402_05-58-04	sound	1036 at volume 36044.0	4010	E3
20150402_05-58-19	sound	1036 at volume 36044.0	4010	E3
20150402_05-58-33	sleep	4	4010	E3
20150402_05-58-34	sound	1036 at volume 36044.0	4010	E3
20150402_05-58-49	sound	1036 at volume 36044.0	4010	E3
20150402_05-59-03	sleep	4	4010	E3
20150402_05-59-04	sound	1020 at volume 36044.0	4010	E3
20150402_05-59-19	sound	1020 at volume 36044.0	4010	E3
20150402_05-59-33	sleep	4	4010	E3
20150402_05-59-34	sound	1020 at volume 36044.0	4010	E3
20150402_05-59-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-00-03	sleep	4	4010	E3
20150402_06-00-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-00-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-00-33	sleep	4	4010	E3
20150402_06-00-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-00-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-01-03	sleep	4	4010	E3
20150402_06-01-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-01-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-01-33	sleep	4	4010	E3
20150402_06-01-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-01-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-02-03	sleep	4	4010	E3
20150402_06-02-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-02-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-02-33	sleep	4	4010	E3
20150402_06-02-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-02-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-03-03	sleep	4	4010	E3
20150402_06-03-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-03-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-03-33	sleep	4	4010	E3
20150402_06-03-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-03-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-04-03	sleep	4	4010	E3
20150402_06-04-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-04-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-04-33	sleep	4	4010	E3
20150402_06-04-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-04-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-05-03	sleep	4	4010	E3
20150402_06-05-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-05-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-05-33	sleep	4	4010	E3
20150402_06-05-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-05-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-06-03	sleep	4	4010	E3
20150402_06-06-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-06-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-06-33	sleep	4	4010	E3
20150402_06-06-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-06-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-07-03	sleep	4	4010	E3
20150402_06-07-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-07-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-07-33	sleep	4	4010	E3
20150402_06-07-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-07-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-08-03	sleep	4	4010	E3
20150402_06-08-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-08-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-08-33	sleep	4	4010	E3
20150402_06-08-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-08-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-09-03	sleep	4	4010	E3
20150402_06-09-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-09-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-09-33	sleep	4	4010	E3
20150402_06-09-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-09-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-10-03	sleep	4	4010	E3
20150402_06-10-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-10-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-10-33	sleep	4	4010	E3
20150402_06-10-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-10-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-11-03	sleep	4	4010	E3
20150402_06-11-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-11-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-11-33	sleep	4	4010	E3
20150402_06-11-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-11-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-12-03	sleep	4	4010	E3
20150402_06-12-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-12-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-12-33	sleep	3	4010	E3
20150402_06-12-33	sound	off)	4010	E3
20150402_06-13-03	sleep	2	4010	E3
20150402_06-13-33	sleep	2	4010	E3
20150402_06-14-03	sleep	2	4010	E3
20150402_06-14-33	sleep	2	4010	E3
20150402_06-15-03	sleep	2	4010	E3
20150402_06-15-33	sleep	2	4010	E3
20150402_06-16-03	sleep	2	4010	E3
20150402_06-16-33	sleep	2	4010	E3
20150402_06-17-03	sleep	2	4010	E3
20150402_06-17-33	sleep	2	4010	E3
20150402_06-18-03	sleep	2	4010	E3
20150402_06-18-33	sleep	2	4010	E3
20150402_06-19-03	sleep	2	4010	E3
20150402_06-19-33	sleep	3	4010	E3
20150402_06-20-03	sleep	3	4010	E3
20150402_06-20-33	sleep	2	4010	E3
20150402_06-21-03	sleep	3	4010	E3
20150402_06-21-33	sleep	2	4010	E3
20150402_06-22-03	sleep	3	4010	E3
20150402_06-22-33	sleep	3	4010	E3
20150402_06-23-03	sleep	2	4010	E3
20150402_06-23-33	sleep	4	4010	E3
20150402_06-24-03	sleep	4	4010	E3
20150402_06-24-33	sleep	4	4010	E3
20150402_06-24-33	sound	1020 at volume 36044.0	4010	E3
20150402_06-24-48	sound	1020 at volume 36044.0	4010	E3
20150402_06-25-03	sleep	4	4010	E3
20150402_06-25-03	sound	1020 at volume 36044.0	4010	E3
20150402_06-25-18	sound	1020 at volume 36044.0	4010	E3
20150402_06-25-33	sleep	4	4010	E3
20150402_06-25-33	sound	1020 at volume 36044.0	4010	E3
20150402_06-25-48	sound	1020 at volume 36044.0	4010	E3
20150402_06-26-03	sleep	4	4010	E3
20150402_06-26-03	sound	1020 at volume 36044.0	4010	E3
20150402_06-26-14	sound	off)	4010	E3
20150402_06-26-33	sleep	4	4010	E3
20150402_06-27-03	sleep	4	4010	E3
20150402_06-27-33	sleep	4	4010	E3
20150402_06-27-33	sound	1020 at volume 36044.0	4010	E3
20150402_06-27-48	sound	1020 at volume 36044.0	4010	E3
20150402_06-28-03	sleep	4	4010	E3
20150402_06-28-03	sound	1020 at volume 36044.0	4010	E3
20150402_06-28-18	sound	1020 at volume 36044.0	4010	E3
20150402_06-28-33	sleep	4	4010	E3
20150402_06-28-33	sound	1020 at volume 36044.0	4010	E3
20150402_06-28-48	sound	1020 at volume 36044.0	4010	E3
20150402_06-29-03	sleep	4	4010	E3
20150402_06-29-03	sound	1020 at volume 36044.0	4010	E3
20150402_06-29-18	sound	1020 at volume 36044.0	4010	E3
20150402_06-29-33	sleep	4	4010	E3
20150402_06-29-33	sound	1036 at volume 36044.0	4010	E3
20150402_06-29-48	sound	1036 at volume 36044.0	4010	E3
20150402_06-29-57	sound	off)	4010	E3
20150402_06-30-03	sleep	4	4010	E3
20150402_06-30-33	sleep	4	4010	E3
20150402_06-31-03	sleep	4	4010	E3
20150402_06-31-03	sound	1036 at volume 36044.0	4010	E3
20150402_06-31-18	sound	1036 at volume 36044.0	4010	E3
20150402_06-31-33	sleep	4	4010	E3
20150402_06-31-33	sound	1036 at volume 36044.0	4010	E3
20150402_06-31-48	sound	1036 at volume 36044.0	4010	E3
20150402_06-32-03	sleep	4	4010	E3
20150402_06-32-03	sound	1036 at volume 36044.0	4010	E3
20150402_06-32-18	sound	1036 at volume 36044.0	4010	E3
20150402_06-32-33	sleep	4	4010	E3
20150402_06-32-33	sound	1036 at volume 36044.0	4010	E3
20150402_06-32-48	sound	1036 at volume 36044.0	4010	E3
20150402_06-33-03	sleep	4	4010	E3
20150402_06-33-03	sound	1020 at volume 36044.0	4010	E3
20150402_06-33-18	sound	1020 at volume 36044.0	4010	E3
20150402_06-33-33	sleep	4	4010	E3
20150402_06-33-33	sound	1020 at volume 36044.0	4010	E3
20150402_06-33-48	sound	1020 at volume 36044.0	4010	E3
20150402_06-34-03	sleep	4	4010	E3
20150402_06-34-03	sound	1020 at volume 36044.0	4010	E3
20150402_06-34-18	sound	1020 at volume 36044.0	4010	E3
20150402_06-34-33	sleep	4	4010	E3
20150402_06-34-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-34-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-35-03	sleep	4	4010	E3
20150402_06-35-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-35-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-35-33	sleep	4	4010	E3
20150402_06-35-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-35-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-36-03	sleep	4	4010	E3
20150402_06-36-04	sound	1036 at volume 36044.0	4010	E3
20150402_06-36-19	sound	1036 at volume 36044.0	4010	E3
20150402_06-36-33	sleep	4	4010	E3
20150402_06-36-34	sound	1036 at volume 36044.0	4010	E3
20150402_06-36-49	sound	1036 at volume 36044.0	4010	E3
20150402_06-37-03	sleep	4	4010	E3
20150402_06-37-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-37-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-37-33	sleep	4	4010	E3
20150402_06-37-34	sound	1020 at volume 36044.0	4010	E3
20150402_06-37-49	sound	1020 at volume 36044.0	4010	E3
20150402_06-38-03	sleep	4	4010	E3
20150402_06-38-04	sound	1020 at volume 36044.0	4010	E3
20150402_06-38-19	sound	1020 at volume 36044.0	4010	E3
20150402_06-38-33	sleep	3	4010	E3
20150402_06-38-33	sound	off)	4010	E3
20150402_06-39-03	sleep	3	4010	E3
20150402_06-39-33	sleep	3	4010	E3
20150402_06-40-03	sleep	3	4010	E3
20150402_06-40-33	sleep	3	4010	E3
20150402_06-41-03	sleep	3	4010	E3
20150402_06-41-33	sleep	3	4010	E3
20150402_06-42-03	sleep	3	4010	E3
20150402_06-42-33	sleep	3	4010	E3
20150402_06-43-03	sleep	3	4010	E3
20150402_06-43-33	sleep	3	4010	E3
20150402_06-44-03	sleep	3	4010	E3
20150402_06-44-33	sleep	3	4010	E3
20150402_06-45-03	sleep	3	4010	E3
20150402_06-45-33	sleep	3	4010	E3
20150402_06-46-03	sleep	3	4010	E3
20150402_06-46-33	sleep	3	4010	E3
20150402_06-47-03	sleep	3	4010	E3
20150402_06-47-33	sleep	3	4010	E3
20150402_06-48-03	sleep	3	4010	E3
20150402_06-48-33	sleep	3	4010	E3
20150402_06-49-03	sleep	3	4010	E3
20150402_06-49-33	sleep	3	4010	E3
20150402_06-50-03	sleep	3	4010	E3
20150402_06-50-33	sleep	3	4010	E3
20150402_06-51-03	sleep	3	4010	E3
20150402_06-51-33	sleep	3	4010	E3
20150402_06-52-03	sleep	3	4010	E3
20150402_06-52-33	sleep	3	4010	E3
20150402_06-53-03	sleep	3	4010	E3
20150402_06-53-33	sleep	3	4010	E3
20150402_06-54-03	sleep	3	4010	E3
20150402_06-54-33	sleep	3	4010	E3
20150402_06-55-03	sleep	3	4010	E3
20150402_06-55-33	sleep	3	4010	E3
20150402_06-56-03	sleep	3	4010	E3
20150402_06-56-33	sleep	3	4010	E3
20150402_06-57-03	sleep	3	4010	E3
20150402_06-57-33	sleep	3	4010	E3
20150402_06-58-03	sleep	3	4010	E3
20150402_06-58-33	sleep	3	4010	E3
20150402_06-59-03	sleep	3	4010	E3
20150402_06-59-33	sleep	3	4010	E3
20150402_07-00-03	sleep	3	4010	E3
20150402_07-00-33	sleep	3	4010	E3
20150402_07-01-03	sleep	3	4010	E3
20150402_07-01-33	sleep	3	4010	E3
20150402_07-02-03	sleep	3	4010	E3
20150402_07-02-33	sleep	3	4010	E3
20150402_07-03-03	sleep	3	4010	E3
20150402_07-03-33	sleep	3	4010	E3
20150402_07-04-03	sleep	3	4010	E3
20150402_07-04-33	sleep	3	4010	E3
20150402_07-05-03	sleep	3	4010	E3
20150402_07-05-33	sleep	3	4010	E3
20150402_07-06-03	sleep	3	4010	E3
20150402_07-06-33	sleep	3	4010	E3
20150402_07-07-03	sleep	3	4010	E3
20150402_07-07-33	sleep	3	4010	E3
20150402_07-08-03	sleep	3	4010	E3
20150402_07-08-33	sleep	3	4010	E3
20150402_07-09-03	sleep	2	4010	E3
20150402_07-09-33	sleep	2	4010	E3
20150402_07-10-03	sleep	2	4010	E3
20150402_07-10-33	sleep	2	4010	E3
20150402_07-11-03	sleep	2	4010	E3
20150402_07-11-33	sleep	2	4010	E3
20150402_07-12-03	sleep	2	4010	E3
20150402_07-12-33	sleep	2	4010	E3
20150402_07-13-03	sleep	2	4010	E3
20150402_07-13-33	sleep	2	4010	E3
20150402_07-14-03	sleep	2	4010	E3
20150402_07-14-33	sleep	2	4010	E3
20150402_07-15-03	sleep	2	4010	E3
20150402_07-15-33	sleep	2	4010	E3
20150402_07-16-03	sleep	2	4010	E3
20150402_07-16-33	sleep	2	4010	E3
20150402_07-17-03	sleep	2	4010	E3
20150402_07-17-33	sleep	2	4010	E3
20150402_07-18-03	sleep	2	4010	E3
20150402_07-18-33	sleep	2	4010	E3
20150402_07-19-03	sleep	2	4010	E3
20150402_07-19-33	sleep	2	4010	E3
20150402_07-20-03	sleep	2	4010	E3
20150402_07-20-33	sleep	2	4010	E3
20150402_07-21-03	sleep	2	4010	E3
20150402_07-21-33	sleep	2	4010	E3
20150402_07-22-03	sleep	2	4010	E3
20150402_07-22-33	sleep	2	4010	E3
20150402_07-23-03	sleep	2	4010	E3
20150402_07-23-33	sleep	2	4010	E3
20150402_07-24-03	sleep	2	4010	E3
20150402_07-24-33	sleep	2	4010	E3
20150402_07-25-03	sleep	2	4010	E3
20150402_07-25-33	sleep	2	4010	E3
20150402_07-26-03	sleep	2	4010	E3
20150402_07-26-33	sleep	2	4010	E3
20150402_07-27-03	sleep	2	4010	E3
20150402_07-27-33	sleep	2	4010	E3
20150402_07-28-03	sleep	2	4010	E3
20150402_07-28-33	sleep	2	4010	E3
20150402_07-29-03	sleep	2	4010	E3
20150402_07-29-33	sleep	2	4010	E3
20150402_07-30-03	sleep	2	4010	E3
20150402_07-30-33	sleep	2	4010	E3
20150402_07-31-03	sleep	2	4010	E3
20150402_07-31-33	sleep	2	4010	E3
20150402_07-32-03	sleep	2	4010	E3
20150402_07-32-33	sleep	2	4010	E3
20150402_07-33-03	sleep	2	4010	E3
20150402_07-33-33	sleep	2	4010	E3
20150402_07-34-03	sleep	2	4010	E3
20150402_07-34-33	sleep	2	4010	E3
20150402_07-35-03	sleep	2	4010	E3
20150402_07-35-33	sleep	2	4010	E3
20150402_07-36-03	sleep	2	4010	E3
20150402_07-36-33	sleep	2	4010	E3
20150402_07-37-03	sleep	2	4010	E3
20150402_07-37-33	sleep	2	4010	E3
20150402_07-38-03	sleep	2	4010	E3
20150402_07-38-33	sleep	2	4010	E3
20150402_07-39-03	sleep	2	4010	E3
20150402_07-39-33	sleep	2	4010	E3
20150402_07-40-03	sleep	2	4010	E3
20150402_07-40-33	sleep	2	4010	E3
20150402_07-41-03	sleep	2	4010	E3
20150402_07-41-33	sleep	2	4010	E3
20150402_07-42-03	sleep	2	4010	E3
20150402_07-42-33	sleep	2	4010	E3
20150402_07-43-03	sleep	2	4010	E3
20150402_07-43-33	sleep	2	4010	E3
20150402_07-44-03	sleep	2	4010	E3
20150402_07-44-33	sleep	2	4010	E3
20150402_07-45-03	sleep	2	4010	E3
20150402_07-45-33	sleep	2	4010	E3
20150402_07-46-03	sleep	2	4010	E3
20150402_07-46-33	sleep	2	4010	E3
20150402_07-47-03	sleep	2	4010	E3
20150402_07-47-33	sleep	2	4010	E3
20150402_07-48-03	sleep	2	4010	E3
20150402_07-48-33	sleep	2	4010	E3
20150402_07-49-03	sleep	2	4010	E3
20150402_07-49-33	sleep	2	4010	E3
20150402_07-50-03	sleep	2	4010	E3
20150402_07-50-33	sleep	2	4010	E3
20150402_07-51-03	sleep	2	4010	E3
20150402_07-51-33	sleep	2	4010	E3
20150402_07-52-03	sleep	2	4010	E3
20150402_07-52-33	sleep	2	4010	E3
20150402_07-53-03	sleep	2	4010	E3
20150402_07-53-33	sleep	2	4010	E3
20150402_07-54-03	sleep	3	4010	E3
20150402_07-54-33	sleep	3	4010	E3
20150402_07-55-03	sleep	3	4010	E3
20150402_07-55-33	sleep	3	4010	E3
20150402_07-56-03	sleep	3	4010	E3
20150402_07-56-33	sleep	3	4010	E3
20150402_07-57-03	sleep	3	4010	E3
20150402_07-57-33	sleep	3	4010	E3
20150402_07-58-03	sleep	3	4010	E3
20150402_07-58-33	sleep	3	4010	E3
20150402_07-59-03	sleep	3	4010	E3
20150402_07-59-33	sleep	2	4010	E3
20150402_08-00-03	sleep	2	4010	E3
20150402_08-00-09	key:	nothing triggered	4010	E3
20150403_01-55-33	key:1	nothing triggered	4010	E4
20150403_01-55-33	headband	undocked	4010	E4
20150403_01-56-01	sleep	0	4010	E4
20150403_01-56-31	sleep	0	4010	E4
20150403_01-57-01	sleep	0	4010	E4
20150403_01-57-31	sleep	0	4010	E4
20150403_01-58-01	sleep	0	4010	E4
20150403_01-58-31	sleep	0	4010	E4
20150403_01-59-01	sleep	0	4010	E4
20150403_01-59-31	sleep	0	4010	E4
20150403_02-00-01	sleep	0	4010	E4
20150403_02-00-31	sleep	2	4010	E4
20150403_02-01-01	sleep	2	4010	E4
20150403_02-01-31	sleep	2	4010	E4
20150403_02-02-01	sleep	2	4010	E4
20150403_02-02-31	sleep	2	4010	E4
20150403_02-03-01	sleep	2	4010	E4
20150403_02-03-31	sleep	2	4010	E4
20150403_02-04-01	sleep	2	4010	E4
20150403_02-04-31	sleep	2	4010	E4
20150403_02-05-01	sleep	2	4010	E4
20150403_02-05-31	sleep	2	4010	E4
20150403_02-06-01	sleep	2	4010	E4
20150403_02-06-31	sleep	2	4010	E4
20150403_02-07-01	sleep	2	4010	E4
20150403_02-07-31	sleep	2	4010	E4
20150403_02-08-01	sleep	2	4010	E4
20150403_02-08-05	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-07	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-08	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-08	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-08	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-08	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-09	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-09	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-10	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-10	key: 	pressed spacebar so shutting off sound for 5.0 minutes	4010	E4
20150403_02-08-31	sleep	2	4010	E4
20150403_02-09-01	sleep	1	4010	E4
20150403_02-09-31	sleep	1	4010	E4
20150403_02-10-01	sleep	1	4010	E4
20150403_02-10-31	sleep	2	4010	E4
20150403_02-11-01	sleep	2	4010	E4
20150403_02-11-31	sleep	2	4010	E4
20150403_02-12-01	sleep	2	4010	E4
20150403_02-12-31	sleep	2	4010	E4
20150403_02-13-01	sleep	2	4010	E4
20150403_02-13-31	sleep	2	4010	E4
20150403_02-14-01	sleep	2	4010	E4
20150403_02-14-31	sleep	3	4010	E4
20150403_02-15-01	sleep	3	4010	E4
20150403_02-15-31	sleep	3	4010	E4
20150403_02-16-01	sleep	3	4010	E4
20150403_02-16-31	sleep	3	4010	E4
20150403_02-17-01	sleep	3	4010	E4
20150403_02-17-31	sleep	3	4010	E4
20150403_02-18-01	sleep	2	4010	E4
20150403_02-18-31	sleep	2	4010	E4
20150403_02-19-01	sleep	3	4010	E4
20150403_02-19-31	sleep	3	4010	E4
20150403_02-20-01	sleep	3	4010	E4
20150403_02-20-31	sleep	3	4010	E4
20150403_02-21-01	sleep	3	4010	E4
20150403_02-21-31	sleep	3	4010	E4
20150403_02-22-01	sleep	3	4010	E4
20150403_02-22-31	sleep	3	4010	E4
20150403_02-23-01	sleep	3	4010	E4
20150403_02-23-31	sleep	3	4010	E4
20150403_02-24-01	sleep	3	4010	E4
20150403_02-24-31	sleep	3	4010	E4
20150403_02-25-01	sleep	3	4010	E4
20150403_02-25-31	sleep	3	4010	E4
20150403_02-26-01	sleep	3	4010	E4
20150403_02-26-31	sleep	3	4010	E4
20150403_02-27-01	sleep	3	4010	E4
20150403_02-27-31	sleep	3	4010	E4
20150403_02-28-01	sleep	3	4010	E4
20150403_02-28-31	sleep	3	4010	E4
20150403_02-29-01	sleep	3	4010	E4
20150403_02-29-31	sleep	3	4010	E4
20150403_02-30-01	sleep	4	4010	E4
20150403_02-30-31	sleep	4	4010	E4
20150403_02-31-01	sleep	4	4010	E4
20150403_02-31-01	sound	1040 at volume 36044.0	4010	E4
20150403_02-31-16	sound	1040 at volume 36044.0	4010	E4
20150403_02-31-31	sleep	4	4010	E4
20150403_02-31-31	sound	1040 at volume 36044.0	4010	E4
20150403_02-31-46	sound	1040 at volume 36044.0	4010	E4
20150403_02-32-01	sleep	4	4010	E4
20150403_02-32-01	sound	1040 at volume 36044.0	4010	E4
20150403_02-32-16	sound	1040 at volume 36044.0	4010	E4
20150403_02-32-31	sleep	4	4010	E4
20150403_02-32-31	sound	1040 at volume 36044.0	4010	E4
20150403_02-32-46	sound	1040 at volume 36044.0	4010	E4
20150403_02-33-01	sleep	4	4010	E4
20150403_02-33-01	sound	1058 at volume 36044.0	4010	E4
20150403_02-33-16	sound	1058 at volume 36044.0	4010	E4
20150403_02-33-31	sleep	4	4010	E4
20150403_02-33-31	sound	1058 at volume 36044.0	4010	E4
20150403_02-33-46	sound	1058 at volume 36044.0	4010	E4
20150403_02-34-01	sleep	4	4010	E4
20150403_02-34-01	sound	1058 at volume 36044.0	4010	E4
20150403_02-34-16	sound	1058 at volume 36044.0	4010	E4
20150403_02-34-31	sleep	4	4010	E4
20150403_02-34-31	sound	1058 at volume 36044.0	4010	E4
20150403_02-34-46	sound	1058 at volume 36044.0	4010	E4
20150403_02-35-01	sleep	4	4010	E4
20150403_02-35-01	sound	1040 at volume 36044.0	4010	E4
20150403_02-35-16	sound	1040 at volume 36044.0	4010	E4
20150403_02-35-31	sleep	4	4010	E4
20150403_02-35-31	sound	1040 at volume 36044.0	4010	E4
20150403_02-35-46	sound	1040 at volume 36044.0	4010	E4
20150403_02-36-01	sleep	4	4010	E4
20150403_02-36-01	sound	1040 at volume 36044.0	4010	E4
20150403_02-36-17	sound	1040 at volume 36044.0	4010	E4
20150403_02-36-31	sleep	4	4010	E4
20150403_02-36-32	sound	1040 at volume 36044.0	4010	E4
20150403_02-36-47	sound	1040 at volume 36044.0	4010	E4
20150403_02-37-01	sleep	4	4010	E4
20150403_02-37-02	sound	1058 at volume 36044.0	4010	E4
20150403_02-37-17	sound	1058 at volume 36044.0	4010	E4
20150403_02-37-31	sleep	4	4010	E4
20150403_02-37-32	sound	1058 at volume 36044.0	4010	E4
20150403_02-37-47	sound	1058 at volume 36044.0	4010	E4
20150403_02-38-01	sleep	4	4010	E4
20150403_02-38-02	sound	1058 at volume 36044.0	4010	E4
20150403_02-38-17	sound	1058 at volume 36044.0	4010	E4
20150403_02-38-31	sleep	4	4010	E4
20150403_02-38-32	sound	1058 at volume 36044.0	4010	E4
20150403_02-38-47	sound	1058 at volume 36044.0	4010	E4
20150403_02-39-01	sleep	4	4010	E4
20150403_02-39-02	sound	1040 at volume 36044.0	4010	E4
20150403_02-39-17	sound	1040 at volume 36044.0	4010	E4
20150403_02-39-31	sleep	4	4010	E4
20150403_02-39-32	sound	1040 at volume 36044.0	4010	E4
20150403_02-39-47	sound	1040 at volume 36044.0	4010	E4
20150403_02-40-01	sleep	4	4010	E4
20150403_02-40-02	sound	1040 at volume 36044.0	4010	E4
20150403_02-40-17	sound	1040 at volume 36044.0	4010	E4
20150403_02-40-31	sleep	4	4010	E4
20150403_02-40-32	sound	1040 at volume 36044.0	4010	E4
20150403_02-40-47	sound	1040 at volume 36044.0	4010	E4
20150403_02-41-01	sleep	4	4010	E4
20150403_02-41-02	sound	1058 at volume 36044.0	4010	E4
20150403_02-41-17	sound	1058 at volume 36044.0	4010	E4
20150403_02-41-31	sleep	2	4010	E4
20150403_02-41-31	sound	off)	4010	E4
20150403_02-42-01	sleep	2	4010	E4
20150403_02-42-31	sleep	2	4010	E4
20150403_02-43-01	sleep	3	4010	E4
20150403_02-43-31	sleep	3	4010	E4
20150403_02-44-01	sleep	3	4010	E4
20150403_02-44-31	sleep	3	4010	E4
20150403_02-45-01	sleep	3	4010	E4
20150403_02-45-31	sleep	3	4010	E4
20150403_02-46-01	sleep	3	4010	E4
20150403_02-46-31	sleep	3	4010	E4
20150403_02-47-01	sleep	3	4010	E4
20150403_02-47-31	sleep	3	4010	E4
20150403_02-48-01	sleep	3	4010	E4
